event_id,match_id,home,away,time,time_seconds,player,team,pos,goal,type,situation,body_part,x,y,goal_x,goal_y,goal_z,goal_type,distance,angle,xG
4280,11032014,Guayaquil City,Gualaceo SC,48,2871,Roger Arias,Guayaquil City,D,0,miss,corner,right-foot,95,47.142857142857146,120,39.5,69.4,no-goal,26.00039246171613,0.2694577007094871,0.045668403
4281,11032014,Guayaquil City,Gualaceo SC,49,2939,Jordan Rezabala,Guayaquil City,M,0,save,assisted,left-foot,89.65454545454546,33.57142857142857,120,40.25,29.7,no-goal,31.018915876969213,0.2299787801334038,0.024358265
4282,11032014,Guayaquil City,Gualaceo SC,76,4534,Tobías Donsanti,Gualaceo SC,F,0,block,assisted,right-foot,108.52631578947368,48.285714285714285,120,37.583333333333336,19,no-goal,14.152684925037038,0.4223246256842381,0.1579795170970386
4283,11032014,Guayaquil City,Gualaceo SC,78,4666,Andrés Parrales,Guayaquil City,F,0,miss,assisted,right-foot,105.70909090909092,49.21428571428572,120,31.42857142857143,45.8,no-goal,17.003915545224213,0.36260559,0.1109337315977456
4284,11032014,Guayaquil City,Gualaceo SC,85,5097,Byron Torrez,Gualaceo SC,D,0,block,assisted,right-foot,112.42105263157896,41.333333333333336,120,39,19,no-goal,7.695337613846076,0.8804242737346175,0.4483266582651776
4285,11032014,Guayaquil City,Gualaceo SC,85,5098,Joaquín Vergés,Gualaceo SC,M,1,goal,regular,left-foot,105.4909090909091,43.66666666666666,120,38.16666666666666,27.8,regular,14.96523182088098,0.4671568233287355,0.1962410847023068
4286,11032014,Guayaquil City,Gualaceo SC,90,5788,Andrés Parrales,Guayaquil City,F,0,miss,set-piece,right-foot,93.47272727272728,44.92857142857143,120,33.142857142857146,72.2,no-goal,26.98123449128372,0.2653284200227567,0.043656114
4287,11032016,Libertad,Cumbayá FC,12,716,Roberto Garcés,Libertad,M,0,save,regular,right-foot,85.83636363636364,38,120,39.16666666666666,5.1,no-goal,34.22212806922995,0.2127334254446787,0.017731199
4288,11032016,Libertad,Cumbayá FC,20,1166,Andrés Felipe Ávila,Libertad,D,1,goal,assisted,right-foot,104.4,33.142857142857146,120,37,27.2,regular,17.040551873788157,0.3910373824438931,0.1306597248690768
4289,11032016,Libertad,Cumbayá FC,27,1575,Agustin Maziero,Cumbayá FC,F,0,miss,regular,right-foot,92.2,32.42857142857143,120,46.785714285714285,20.8,no-goal,28.812610617787577,0.2441756474245646,0.030798939
4290,11032016,Libertad,Cumbayá FC,33,1978,Bryan Rodriguez,Libertad,F,0,miss,assisted,right-foot,104.61818181818182,48.92857142857143,120,46.42857142857143,13.9,no-goal,17.78537934185308,0.3558686260254086,0.1054394122618022
4291,11032016,Libertad,Cumbayá FC,38,2269,Bryan Rodriguez,Libertad,F,0,save,assisted,right-foot,96.4,55.12101910828026,120,43.50000000000001,5.1,no-goal,28.028649965222677,0.2200874792908391,0.020471387
4292,11032016,Libertad,Cumbayá FC,45,2737,Daniel Porozo,Libertad,F,1,goal,regular,right-foot,113.6842105263158,42.5,120,38.33333333333333,3.8,regular,6.792583946915946,0.954553718,0.4725876449580495
4293,11032016,Libertad,Cumbayá FC,52,3070,Agustin Maziero,Cumbayá FC,F,0,miss,assisted,left-foot,112.63157894736842,27.85987261146497,120,33.85714285714286,29.2,no-goal,14.201278879689765,0.2789985114849603,0.079534815
4294,11032016,Libertad,Cumbayá FC,60,3555,Agustin Maziero,Cumbayá FC,F,0,miss,assisted,right-foot,95.76363636363637,48.285714285714285,120,38,63.9,no-goal,25.61355858795376,0.2693482334409443,0.045334435
4295,11032016,Libertad,Cumbayá FC,62,3660,Renny Sinisterra,Libertad,F,1,goal,assisted,left-foot,108.73684210526316,30.5,120,37.91666666666666,4.4,regular,14.734609793332591,0.3845667662080702,0.1273139659305263
4296,11032016,Libertad,Cumbayá FC,64,3804,Melvin Diaz,Cumbayá FC,M,0,miss,assisted,left-foot,96.4,30.35714285714286,120,45.642857142857146,69.4,no-goal,25.49401290259247,0.2650053858899286,0.041222557
4297,11032016,Libertad,Cumbayá FC,65,3857,Ariel Almagro,Cumbayá FC,M,0,miss,assisted,left-foot,85.83636363636364,65.75355450236967,120,47.71428571428572,27.8,no-goal,42.78316981119213,0.1367726682092382,0.001487268
4298,11032016,Libertad,Cumbayá FC,73,4328,Daniel Porozo,Libertad,F,0,block,assisted,left-foot,113.36842105263158,32.785714285714285,120,38.66666666666666,19,no-goal,9.799171276313476,0.5311696590162719,0.2399825651013801
4299,11032016,Libertad,Cumbayá FC,75,4492,Maikel Valencia,Cumbayá FC,M,0,miss,assisted,right-foot,108.84210526315788,50.152866242038215,120,18.45859872611466,5.6,no-goal,15.085731930773797,0.364313227,0.1170001808824422
4300,11032016,Libertad,Cumbayá FC,80,4746,Denis Rodríguez,Cumbayá FC,M,0,block,free-kick,right-foot,98.18181818,20.445859872611464,120,41.583333333333336,19,no-goal,29.298420673694785,0.1868008859408376,0.009953792
4301,11032016,Libertad,Cumbayá FC,88,5261,Denis Rodríguez,Cumbayá FC,M,0,save,free-kick,right-foot,91.94545454545454,38.91666666666667,120,39.75,7.6,no-goal,28.075454257629893,0.2590793230303783,0.040137494
4302,11032016,Libertad,Cumbayá FC,90,5537,Anderson Naula,Libertad,F,0,save,penalty,right-foot,108,40,120,37.91666666666666,25.9,no-goal,12,0.592075229,0.2904254277319156
4303,11032016,Libertad,Cumbayá FC,90,5559,Ignacio Valsagiácomo,Cumbayá FC,F,0,save,assisted,right-foot,105.05454545454543,49.64285714285714,120,39.16666666666666,15.8,no-goal,17.78626732757042,0.346539028,0.09869838
4304,11032016,Libertad,Cumbayá FC,90,5665,Maikel Valencia,Cumbayá FC,M,0,save,assisted,right-foot,92.45454545454544,26.254777070063703,120,40.5,16.5,no-goal,30.78446393,0.2125544526130926,0.016428465
4305,11032015,LDU,Mushuc Runa,4,208,Bagner Delgado,Mushuc Runa,M,0,miss,assisted,left-foot,107.67272727272729,24.72611464968153,120,30.214285714285715,12.5,no-goal,19.62786862059238,0.2380602748254366,0.036823364
4306,11032015,LDU,Mushuc Runa,7,364,Sergio Quintero,Mushuc Runa,M,0,miss,regular,right-foot,86.60000000000001,40.16666666666667,120,46.42857142857143,55.6,no-goal,33.40041583240809,0.2182853866194874,0.020024258
4307,11032015,LDU,Mushuc Runa,8,464,Óscar Zambrano,LDU,M,0,miss,regular,right-foot,94.74545454545456,36.66666666666666,120,47.142857142857146,16.7,no-goal,25.473578021683828,0.2830788709418984,0.054388927
4308,11032015,LDU,Mushuc Runa,19,1081,Renato Ibarra,LDU,M,0,miss,assisted,right-foot,93.98181818181818,45.28571428571429,120,36.58333333333333,55.6,no-goal,26.54966215668612,0.2687609428634626,0.045646554
4309,11032015,LDU,Mushuc Runa,21,1217,Jan Hurtado,LDU,F,0,miss,assisted,right-foot,107.34545454545456,44.07142857142857,120,36.75,56.9,no-goal,13.29338374054558,0.5159389362270729,0.2323035692996857
4310,11032015,LDU,Mushuc Runa,28,1632,Jan Hurtado,LDU,F,1,goal,penalty,right-foot,108,40,120,39.83333333333333,8.2,penalty,12,0.592075229,0.2904254277319156
4311,11032015,LDU,Mushuc Runa,31,1837,Óscar Zambrano,LDU,M,0,block,assisted,right-foot,84.94545454545454,51.681528662420384,120,40.25,19,no-goal,36.94968564028309,0.1875772989098386,0.009391838
4312,11032015,LDU,Mushuc Runa,34,1989,Danny Luna,LDU,M,1,goal,assisted,left-foot,95.25454545454544,41.333333333333336,120,37.25,25.9,regular,24.781349810672843,0.2928624918600724,0.061657071
4313,11032015,LDU,Mushuc Runa,48,2848,Jean Carlos Estacio,Mushuc Runa,M,0,save,assisted,right-foot,97.54545454545456,22.203821656050955,120,41.5,18.4,no-goal,28.651537048121675,0.2008038249938261,0.013404616
